election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
165336,U.S. House,6,77992,Seth W. Moulton,Ipswich,-,4,1864
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,1,1,1536
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,1,2,1137
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,1,2A,265
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,1,3,1304
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,1,4,1083
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,2,1,1370
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,2,2,888
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,2,3,624
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,2,4,588
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,3,1,984
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,3,2,723
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,3,3,984
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,3,4,995
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,4,1,462
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,4,2,513
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,4,3,637
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,4,3A,139
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,4,4,846
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,5,1,976
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,5,2,536
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,5,3,464
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,5,4,920
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,6,1,647
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,6,2,512
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,6,3,553
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,6,4,802
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,7,1,1152
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,7,2,1181
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,7,3,767
165336,U.S. House,6,77992,Seth W. Moulton,Lynn,7,4,868
165336,U.S. House,6,77992,Seth W. Moulton,Lynnfield,-,1,1349
165336,U.S. House,6,77992,Seth W. Moulton,Lynnfield,-,2,1425
165336,U.S. House,6,77992,Seth W. Moulton,Lynnfield,-,3,1362
165336,U.S. House,6,77992,Seth W. Moulton,Lynnfield,-,4,1351
165336,U.S. House,6,77992,Seth W. Moulton,Manchester-by-the-Sea,-,1,2897
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,1,1870
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,2,1823
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,3,1702
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,4,1812
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,5,1749
165336,U.S. House,6,77992,Seth W. Moulton,Marblehead,-,6,1832
165336,U.S. House,6,77992,Seth W. Moulton,Merrimac,-,1,1555
165336,U.S. House,6,77992,Seth W. Moulton,Merrimac,-,2,1628
165336,U.S. House,6,77992,Seth W. Moulton,Middleton,-,1,1559
165336,U.S. House,6,77992,Seth W. Moulton,Middleton,-,2,935
165336,U.S. House,6,77992,Seth W. Moulton,Middleton,-,3,1331
