district,gender_female,total_population,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_multiracial,race_hispanic,total_households,ed_25yrs_older_total,median_age,median_household_income,median_family_income,ancestry_afghan,ancestry_albanian,ancestry_alsatian,ancestry_american,ancestry_arab,ancestry_armenian,ancestry_assyrian,ancestry_australian,ancestry_austrian,ancestry_basque,ancestry_belgian,ancestry_brazilian,ancestry_british,ancestry_bulgarian,ancestry_cajun,ancestry_canadian,ancestry_carpatho_rusyn,ancestry_celtic,ancestry_croatian,ancestry_cypriot,ancestry_czech,ancestry_czechoslovakian,ancestry_danish,ancestry_dutch,ancestry_eastern_european,ancestry_english,ancestry_estonian,ancestry_european,ancestry_finnish,ancestry_french,ancestry_french_canadian,ancestry_german,ancestry_german_russian,ancestry_greek,ancestry_guyanese,ancestry_hungarian,ancestry_icelander,ancestry_iranian,ancestry_irish,ancestry_israeli,ancestry_italian,ancestry_latvian,ancestry_lithuanian,ancestry_luxembourger,ancestry_macedonian,ancestry_maltese,ancestry_new_zealander,ancestry_northern_european,ancestry_norwegian,ancestry_pennsylvania_german,ancestry_polish,ancestry_portuguese,ancestry_romanian,ancestry_russian,ancestry_scandinavian,ancestry_scotch_irish,ancestry_scottish,ancestry_serbian,ancestry_slavic,ancestry_slovak,ancestry_slovene,ancestry_soviet_union,ancestry_subsaharan_african,ancestry_swedish,ancestry_swiss,ancestry_turkish,ancestry_ukrainian,ancestry_welsh,ancestry_west_indian,ancestry_yugoslavian,ancestry_other,poverty_total,below_poverty_level,above_poverty_level,ed_college_degree,ed_some_college,race_minority,vote_male_eligible,vote_female_eligible,vote_eligible,gender_female_pct,below_poverty_pct,ed_college_degree_pct,ed_some_college_pct,race_minority_pct,race_white_pct,race_black_pct,race_asian_pct,race_hispanic_pct,race_native_pct,poverty_pct,vote_female_pct,wwc_pct,white_college_pct,ancestry_french_candadian_pct,ancestry_portuguese_pct,area_m2,very_low_density_pct,low_density_pct,medium_density_pct,high_density_pct,density_type
Second Bristol,22586.060221615277,43145.592825635846,33111.18863905908,2467.4504032873206,0,1817.8670436258951,0,158.2,1420.2968489948573,4170.589890668701,16547.159208024736,30427.198794321004,40.918062397372736,95037.63406408095,117858.52310536044,0,65,0,707.9081711461229,361.4038461538462,52.97435897435897,0,0,5,0,0,401.57213469261666,12,0,0,20.76923076923077,0,0,0,0,50.256410256410255,12.53012048192771,0,12.908248378127896,85.93975903614458,1353.7807383379673,0,254.5308155699722,0,727.5213932653692,961.844609206055,386.8498609823911,0,86,0,0,0,0,3122.9650139017613,0,1663.1146122953353,0,13,0,0,0,0,0,71,0,624.21624961384,1603.7683039851715,0,104.71794871794872,28,39.74698795180723,144.53012048192772,0,0,0,0,0,337.0247142415817,102.59870250231695,13,0,0,5,823.9659406858202,21,4760.177865307383,42049.66496756256,3829.0507414272474,38220.61422613531,9963.083571762507,17770.41769411842,10034.404186576772,15094.569277108434,16597.08186592524,31691.651143033676,0.5234847580584245,0.0910601961842266,0.230917758205949,0.41187098218661533,0.2325707802214882,0.767429219778512,0.057188932674051333,0.042133319409294843,0.09666317270279014,0,0.0910601961842266,0.5237051799862924,0.36192812805836105,0.18909930081358325,0.02229299787566148,0.0371710804963667,62270930.02,0,0.6875,0.1875,0.125,low
Third Bristol,23903.23184559477,46725.917447005566,32460.03562442136,3764.3240981173435,18.272727272727273,1121.5392473608265,0,450.26194638694636,4595.450910605057,4316.032892841297,18698.49594397551,33086.17855438012,43.26999999999999,95820.64728682171,113186.06916996048,0,0,0,1316.1695225732938,75.13027472527472,0,0,0,14.899038461538462,0,0,366.9749790333576,38,6.382978723404255,0,68.36857610474632,0,0,0,0,0,9,0,9.051428571428572,6.068965517241379,1336.6233939444433,0,240.98537027332335,0,425.27440904167975,226.50476603000814,182.38924955455403,0,93,3,23.0625,7.3125,0,3227.143131404546,14.625,1503.7253731175485,0,42.746010638297875,0,0,0,3.4482758620689657,0,31,0,641.5068211842367,3766.5214831805515,88,133.11738916256155,0,19.72222222222222,153.73367283303637,0,0,0,0,0,1761.7707531239446,141.84402761765014,0,0,9,4,1044.515334606292,0,4683.820850512901,45816.82472047089,5432.532063326337,40384.29265714456,9464.669891629017,18113.89475776895,14265.881822584197,16119.990171379122,17758.39924854228,33878.3894199214,0.5115626006210524,0.1185706800170089,0.2025571761616756,0.38766268802133025,0.30530982807911516,0.6946901719208847,0.08056180175352727,0.024002508856735147,0.09236914176669399,3.9106192603818597e-4,0.1185706800170089,0.5241807403660065,0.3673718628498986,0.1647544307705518,0.004847518859033633,0.0806088288678841,109515664.755,0,0.7619047619047619,0.047619047619047616,0.19047619047619047,low
Fourth Bristol,19987.713575651072,41265.51567812818,37046.96052599802,326.43705506205504,0,431.7368104118104,0,552.5996503496503,1089.7993536118538,1817.9822826947827,15337.488508076009,30294.19596930847,46.034505208333336,130362.53395472703,149651.68843537415,0,0,0,1242.1024153885978,85.38309986659043,99,0,0,0,0,0,45.05191792764182,1.5555555555555554,0,0,52.68627450980392,0,0,47,0,0,0,20,83.44799479947994,136.3921568627451,1716.5473857596637,0,443.5177958972368,1.5555555555555554,1208.6467192779212,765.0279875934319,564.0137761001406,0,109.10620915032679,0,2.6666666666666665,0,0,2762.0001095559055,3.7777777777777777,937.1090791237837,10.5,10.568627450980392,0,0,0,0,16,7.686274509803922,0,368.1103343408703,3529.74560416641,0,35.851604278074866,0,110.01136363636364,107.7660862645643,0,0,0,0,0,350.0765918017995,186.98644603639053,0,19,18.633663366336634,0,56.97385620915033,0,1933.2887862315642,40107.655529703916,1623.7067667227323,38483.94876298118,12863.686045823546,20346.024021924022,4218.555152130152,16414.307715843726,16052.506396213983,32466.81411205771,0.4843684429283673,0.04048371178216108,0.3117296811739988,0.49305149075618987,0.10222955130465264,0.8977704486953474,0.00791065008391681,0.01046241161214041,0.044055726744700825,0,0.04048371178216108,0.49442813639827726,0.3918439094302991,0.2698974356544919,0.018539159756554725,0.08553741656104565,236699766.256,0.058823529411764705,0.9411764705882353,0,0,low
Fifth Bristol,24548.403934235834,46021.96863168224,39046.55920653209,990.0054610492846,8,761.7823976608187,0,331.6865384615385,2101.1122338692926,2782.822794109218,18202.927418118543,33767.051182358235,45.236899038461544,115467.19059720458,133960.10638297873,0,0,0,1187.9251362419093,330.87551429702376,41,0,0,9.538461538461538,0,0,369.52563727720064,82.9375,1.0638297872340425,0,85.02378366314537,0,0,0,0,0,0,29,52.55613218464703,25,1212.9055328119955,0,150.2654012088139,8.90625,821.5796061026502,868.3357119437156,420.31978477230643,0,37,0,0,0,0,2135.477142759468,0,1147.2834210042,0,21.46808510638298,0,0,0,0,0,0,0,511.8755339936182,6916.010619894087,0,61.33366883116883,0.3909090909090909,60.31414141414141,65.62310924858616,0,0,0,0,0,385.7870113877033,160.75439603351285,10,0,34.366336633663366,0,386.1485072699168,0,3387.892141849706,46448.59098899606,2665.7824629404913,43782.808526055574,11793.912791471768,21175.84673687858,6975.409425150153,17139.682154242037,19284.326908210176,36424.00906245221,0.533406211513871,0.05739210611516785,0.2562670207756531,0.4601247483859436,0.15156695014450494,0.8484330498554951,0.021511584369029998,0.016552581741068672,0.06046726980282802,1.7383002591707204e-4,0.05739210611516785,0.5294399876506036,0.4262403532771976,0.230575823611828,0.01886785241398691,0.15027628816236682,134967276.575,0.08333333333333333,0.5,0.125,0.2916666666666667,low/high
Sixth Bristol,22205.50033766874,43542.615162525435,31707.491313044608,2795.291564535163,99.07373920032148,1069.7432220404623,0,488.64526697622784,2479.2032108966064,4903.166845832045,19215.93114007451,31658.61737424017,42.44926900584796,81876.78517397882,97475.58823529411,0,0,0,1166.1154626540283,342.3816833137485,0,0,0,4,0,0,654.6457121125923,23.617391304347827,0,0,25.520733777255515,0,0,0,0,0,11,0,81.93333333333334,13.753623188405797,1233.952453462868,0,36.833333333333336,5.866666666666666,657.2573104373497,407.74961647738445,165.43285181002574,0,17.64864864864865,0,0,0,13,1435.0341214306245,0,810.064297240847,0,0,0,0,0,0,42.60987074030552,0,0,212.99528023223675,10854.708057107693,6.615942028985508,37.675,0,15,132.18333333333334,0,0,0,0,0,1026.1925729025631,153.6355614709652,6,0,21.1875,7.217391304347826,325.40925632697986,0,5976.922970071075,41754.38382018684,7538.007733786908,34216.376086399934,6420.372704800405,14661.648615140042,11835.123849480824,14494.66615599852,16122.478688824218,30617.14484482274,0.5099716738368922,0.18053212726713821,0.14745032379970696,0.336719523170911,0.2718055359170668,0.7281944640829331,0.06419668534151128,0.02456773021205964,0.11260616358320874,0.0022753281774767725,0.18053212726713821,0.526583349640797,0.4426200099451456,0.1222410793897786,0.009364380502995385,0.2492893000705594,53087341.97,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.5217391304347826,high
Seventh Bristol,21374.990130629605,40543.63236880079,25105.12211209843,2183.0201792359685,13.142857142857142,1355.6970038733198,0,963.5229437229438,4517.823391812866,6405.303880914407,18196.790681248578,29129.205179615707,41.46471663619743,58919.385714285716,73644.60533333334,0,0,0,762.2032184304499,21.11111111111111,0,0,0,0,0,0,1592.78046374052,36,0,0,36,0,0,59,0,0,0,0,25,0,1177.1849435832107,0,101.73958333333334,0,335.8564097543118,681.9078705745301,165.4480215690742,0,65,0,0,0,0,898.6861453246474,0,594.6959555951568,0,0,0,0,0,0,0,32.75,0,322.02960051644266,9491.709808979927,0,22,0,0,106,0,0,0,0,0,851.4220344688525,0.8934240362811791,0,0,29,0,547.4447593135367,0,6011.748461926442,39380.319295535395,8213.744511029705,31166.574784505687,3899.0481392876127,10862.311061745273,15438.510256702362,12480.070097408721,14102.83156784618,26582.901665254903,0.5272095488681011,0.20857485815156682,0.09616918641675568,0.2679165735062273,0.3807875455328623,0.6192124544671377,0.053843724690929524,0.033437975945060074,0.15798544695377192,3.2416575365780143e-4,0.20857485815156682,0.5305226549545282,0.42489765318642847,0.07066495003396647,0.016819111429672323,0.23411098745765083,13081147.276,0,0.11764705882352941,0.058823529411764705,0.8235294117647058,high
Eighth Bristol,22308.74996659008,44169.043474086655,37847.729402641875,447.9957274932363,15.783403656821378,484.6783585114723,0,622.2981171895158,2466.9720649366554,2283.5863996570906,17500.408522115828,32574.892787204557,45.36300268096515,103358.3165075034,123382.64326647564,0,0,0,800.940265081661,66.40464147257626,0,0,0,0,0,0,1141.7341345681737,35.787901212147666,0,0,18.442680856890824,0,0,0,0,0,0,11.333333333333332,12.344444444444443,39.41520798042537,1715.1807467181998,0,149.2671917344173,0.13333333333333333,1405.0577564048667,929.9786892700408,257.2266451186625,0,58.49541914796152,0,11.333333333333332,0,0,1292.7096476278048,0,750.971121512857,0,8.12005068102629,0,0,12.277777777777777,0,13.390129259694476,44.52777777777778,0,425.20663502781366,10196.254883903648,42.38405797101449,5.815909090909091,0.8961038961038961,45.63907754089648,136.5616195457659,0,0,0,0,0,599.2368771873856,145.3262863395509,0,0,5.8125,4.782608695652174,79.9508624082641,0,3232.1730031273223,45523.50735434143,4501.14475308237,41022.36260125907,8902.141955199471,17182.104503980197,6321.314071444792,16786.145268222106,18180.132013984396,34966.2772822065,0.5050765923803241,0.098875174929884,0.20154708490398326,0.38900784695644797,0.14311639044557115,0.8568836095544291,0.010142753663118582,0.010973259106139036,0.05170106074397645,3.5734085267391573e-4,0.098875174929884,0.5199333022287685,0.47389236211970914,0.18254737318438488,0.02105498820266837,0.23084617827156806,306718340.088,0.3103448275862069,0.3103448275862069,0.20689655172413793,0.1724137931034483,very low/low
Ninth Bristol,21728.110295330804,42156.03680551149,33351.85501609703,1077.662277951933,0,1060.335821287001,20,1069.1249738766978,2608.8114132389087,2968.2473030599162,15565.437891902413,28646.826883733327,45.6705329153605,105866.50584307179,134273.10221465077,0,0,0,759.6550553543381,152.68888888888887,5,0,0,0,0,0,382.749889135255,62.83039399624765,0,0,15.548780487804878,0,0,0,0,6.470588235294118,0,9.538461538461538,0,33.92579185520362,1370.9040395122179,0,379.3991281315528,0,811.4908688473969,797.2754280471642,158.26544431178579,0,31,2,9.777777777777777,0,0,1282.7267852345326,0,443.6787733866643,0,66.46504065040651,0,0,0,0,10.492307692307692,140.68888888888887,0,296.6647407749273,9872.963040960314,0,57.14545454545454,0,14.304878048780488,82.39009797790285,0,0,7.822222222222222,0,0,1114.9524741956593,22.630769230769232,0,0,39.85594405594406,10.492307692307692,170.62356129443648,0,3069.2690964383933,38136.690543889395,3372.72511217461,34763.96543171478,10360.86654525148,16785.397077151523,8804.181789414457,16637.01370174541,18136.492102461543,34773.50580420696,0.5154210865593054,0.08843780265340875,0.2457742076906266,0.3981730340210016,0.2088474737327157,0.7911525262672844,0.025563652554052217,0.025152644831839894,0.07041096668441676,0,0.08843780265340875,0.5215606446062554,0.3754891057964686,0.22190564411415528,0.018912485339298502,0.23420045595153102,184350184.145,0.24,0.32,0.24,0.2,very low/low
Tenth Bristol,22154.423633144317,41995.99583918346,36691.613858934805,329.15101759156266,66.61904761904762,484.4415536198673,0,908.5933290075393,2194.5140735950185,1321.062958815617,17857.67925408667,32177.180474526194,50.061306532663316,109453.48706896552,133595.7293986637,0,0,0,883.7330499771431,58.6670493685419,11.64179104477612,0,0,0,0,0,90.78014971167708,8.021539498240088,0,0,20.409936025589765,0,0,0,0,4.529411764705882,0,22.734104046242773,47.33811710677383,56.426791382454255,2334.192446857207,0,399.9140179014206,0,966.0512644186845,1116.218526440877,303.20331954637095,0,82.66362451108213,0,0,0,0,2203.2198648174826,0,482.73809167862896,0,10.98920431827269,0,0,0,0,23.757225433526013,139.48962421963572,0,332.4371875253214,5587.329809242162,0,4.363636363636363,0,39.71284283577818,252.42303896582766,0,0,22.734104046242773,0,0,810.9616455455007,127.47728725679391,0,0,1,58,55.189484236471316,0,1574.9298518013932,41196.72989356951,3164.571721248906,38032.158172320596,12082.242733559813,20218.321054612603,5304.381980248652,16129.315027023827,17769.67870162872,33898.993728652546,0.5275365708192973,0.07681609024367907,0.28769987452676943,0.4814344951369943,0.12630685079027257,0.8736931492097274,0.007837676212084376,0.011535422459678157,0.031456878981377265,0.00158631903560887,0.07681609024367907,0.5241948726816986,0.415639724074557,0.2677366797319817,0.026579165564146794,0.1330443461952395,219417336.319,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.05555555555555555,very low/low
Eleventh Bristol,18860.33101521138,39711.42213176078,17852.195358763725,2155.576148815302,64.23176974265904,347.1878726412195,0,1690.1716529939147,3803.5592581212322,13798.500070682734,17499.98437117779,26545.26728337425,39.92427921092565,52968.651459854016,66492.3062605753,0,0,0,475.58905860851786,56.087616423087454,87,0,0,4.186046511627907,0,0,139.8455446525919,11.128205128205128,0,0,23.49866707124125,0,0,0,0,0,0,0,0,0,634.1482395253048,0,188.40041018314113,0,234.51364181135168,442.45592087316584,69.75311091834456,0,20.97263666565992,0,1.9591836734693877,0,4.3076923076923075,873.9670619529696,0,314.8765017356623,0,0.6909090909090909,0,0,4.883720930232558,0,20.058823529411764,14.054848966613672,0,94.46755680307311,6347.702135012025,0,7.111111111111111,0,31.084083835963536,14.391162547308726,0,0,0,0,0,3007.460147387569,33.814729560119,0,0,3.6363636363636367,0,415.43416112754744,0,9899.620366867639,40798.27192399053,10666.870493454599,30131.40143053593,3148.577990471722,9698.931754200055,21859.226772997063,12860.751212253417,13479.734551963335,26340.48576421675,0.4749346662185408,0.2614539780833751,0.0792864576852694,0.24423531652982408,0.5504518750416214,0.4495481249583788,0.05428101118270692,0.008742771071991961,0.34746930051761704,0.0016174633466799755,0.2614539780833751,0.5117496568827671,0.32740846951786046,0.05873190042706678,0.011141779798394433,0.1598457520345311,10385521.4715,0,0.09090909090909091,0.22727272727272727,0.6818181818181818,high
Twelfth Bristol,23065.17132808108,45698.59664195378,39333.02541607377,1384.3082988213764,95.72727272727272,477.4870767109504,37,573.2489941431119,1986.2338596888944,1811.5657237884068,16989.803180182098,32454.906038696798,43.641304347826086,116534.22463768115,125714.00289855072,0,304.3545454545455,0,1275.674413065284,123.42253302253303,0,0,0,7.12,0,0,376.79229861797916,78.01250058635895,17.5531914893617,0,58.69251202698011,0,0,0,0,0,0,0,39.743589743589745,13.580882352941176,1852.3788536346412,0,193.76703202235117,26.43810307017544,608.2858532263523,598.8918302661226,463.6427439610211,0,146.13440399469812,0,0,0,0,3442.9008869021336,4.700854700854701,1456.6108120456886,0,69.7124942502915,0,0,0,0,0,44.89473684210526,0,326.2744525419559,3543.1331626208926,84.80157894736843,91.3224738904886,42.769090909090906,139.11890843418706,415.2311198479553,0,0,14.802631578947368,0,0,350.1747553722955,198.94223133909617,0,14.863636363636365,0,0,130.14585175124208,0,2241.52418192809,45198.571542829,2891.0248871701115,42307.54665565889,10634.972841470117,20226.08891360014,6365.571225880013,17565.669495363494,18048.210357726777,35613.87985309027,0.5047238432461185,0.06396274900923918,0.23271990001781886,0.4425975937963814,0.13929467628413067,0.8607053237158694,0.03029214025251941,0.010448615751858592,0.03964160514560072,0.002094753006909405,0.06396274900923918,0.5067746179909883,0.42915730621573106,0.20722219503833866,0.013105256490881113,0.07753264701717569,222039893.777,0.2857142857142857,0.5238095238095238,0.09523809523809523,0.09523809523809523,low
Thirteenth Bristol,21381.00728156647,43026.21933581125,24388.03226944625,1975.8958090928681,53.54524886877827,592.8428571428573,11,1716.8467733247146,4736.260352025425,9551.796025910364,17518.815635100196,28303.448335488047,39.794947994056464,68492.01721439749,80978.25632911392,0,0,0,309.68968824654485,38.588235294117645,12,0,0,20.813953488372093,0,0,294.4954973463448,19.871794871794872,0,0,50.66304464047046,0,0,0,0,0,0,0,0,0,626.1521265322041,0,73.07467279457344,0,434.9475475144994,307.78997949491503,138.11542972162465,0,60.27498238195913,0,0,0,29.692307692307693,1167.017708600974,0,187.57475154265867,0,0.3090909090909091,0,0,9.116279069767442,0,10.941176470588236,26.823529411764707,0,238.7141231286068,8351.599044676374,11,36,0,14.256410256410257,24.014907573047108,0,0,0,0,0,3485.7039447919365,66.18000728198626,0,0,0,11,250.66462751071487,0,7109.93476327095,41152.95281446881,6943.333102291481,34209.619712177315,5232.147260827407,12430.72455289808,18638.187066365008,13392.770249210527,14042.529777861522,27435.30002707205,0.4969297235876543,0.1687201677506432,0.12160369517924682,0.2889104537835105,0.43318207720965657,0.5668179227903436,0.045923063648037186,0.01377864163513495,0.2219994267067822,0.001244479521913558,0.1687201677506432,0.5118416698197183,0.3280854416745007,0.07968657480672327,0.0071535446117790245,0.19410487776055274,14112190.7701,0.04,0.12,0.24,0.6,high
Fourteenth Bristol,22010.601608450084,42950.57530254741,35662.93707410245,1341.6123614841395,37,2374.5974812609825,0,265.87692307692305,1908.308014712052,1360.2434479108783,17505.457266498182,30986.281981686167,42.63631756756756,133428.13864818023,155442.8445945946,0,0,0,947.6921552747681,607.5961538461538,45.34822167080232,0,0,22,24,17,91.08857959309768,12.29032258064516,31.9375,0,155.73614557485524,0,11,0,0,18.743589743589745,3.4698795180722892,11,16.016482804667802,75.69906584864805,1085.80355505681,0,677.0814156128234,59,632.8006113429258,734.5328869536993,287.96100691315416,0,79.75115207373273,0,10,0,0,3480.5842372503125,0,1569.5518623590426,8,15,0,0,0,0,0,13.6875,0,313.8697718915364,978.8331745094522,0,18.282051282051285,9.924731182795698,76.42764722484408,184.16064372698168,0,0,0,0,0,334.29671432984685,100.40129749768305,0,44,44.41964285714286,0,907.3218857350707,0,3421.20923146681,43085.82936807492,1989.9353376818156,41095.8940303931,14655.097750728586,22314.971182966416,7287.6382284449755,15781.029897238725,17012.168710111626,32793.19860735035,0.5124634874714852,0.04618537850767908,0.34120841566141696,0.5195499949832548,0.1696749851919386,0.8303250148080616,0.031236190715344576,0.05528674446230629,0.03166997038640835,8.614552829471767e-4,0.04618537850767908,0.5187712523504333,0.33534040705821144,0.286088582028277,0.017101817188235287,0.022789757008246578,77910177.9094,0,0.7,0.15,0.15,low
First Essex,23917.484869907737,45701.18145044096,40590.77599408011,466.8749513519325,9,499.8122947911628,0,274.74074074074076,2312.7150795399048,1547.262389937107,19890.314039488025,34640.518345679775,49.71662303664922,125338.71862615588,168617.76965517242,0,25.714285714285715,0,1112.1610824975498,337.57142857142856,61.52259164535379,0,28.57971014492754,8,0,0,201.6153846153846,77.10668948430435,0.8181818181818181,0,169.60490496268977,0,21.536231884057973,6.125231910946196,0,83.74125874125873,0,0,33.9596007440835,31,2106.092514014966,0,654.5978151400129,9.482758620689655,885.0348275745204,590.4550242885537,460.6304623266981,0,389.03393775305096,0,14.202898550724639,0,0,4053.3355522933643,0,2161.226975440293,4.8979591836734695,81.7200667501043,0,0,0,0,20.57142857142857,21.57977736549165,0,458.3391709356908,154.25117739403453,0,159.32078559738136,118.9655172413793,87.90865437083923,333.880162283372,0,0,7.101449275362319,9,0,254.3448275862069,51.24414598607555,37.702127659574465,0,45.9297772258344,37.48275862068965,24.38684719535783,4.8979591836734695,1812.786708386771,44718.00930262367,2803.6355924677146,41914.37371015597,18112.181300842574,26650.077405909135,5110.405456360848,16455.46368415019,19256.918519565545,35712.38220371574,0.5233450013944215,0.0626958944771994,0.3963175726755268,0.5831376030138055,0.11182217382941505,0.8881778261705848,0.010215817984010295,0.010936528967706593,0.03385606981769128,1.9693145153719347e-4,0.0626958944771994,0.5392224581859996,0.3233421223149357,0.3566840348745462,0.012919907222285967,0.0033752120295031493,111011106.308,0,0.8,0.13333333333333333,0.06666666666666667,low
Second Essex,23657.17158680458,46246.781244136415,42127.40949725584,413.2586898395722,6.4750000000000005,1055.4629880460955,0,77.24561403508773,1537.9075149716987,1029.0219399881164,17833.848673656066,33656.531750164184,47.79852774631936,151160.2604756512,170546.46589595376,0,45.507246376811594,0,1337.28101948355,34.43005181347151,52.4559585492228,0,0,21.509949688368252,0,0,70,92.94967807338183,17.072580645161292,0,196.31530525522842,0,0,0,0,42.11917098445596,0,170.51724137931035,89.48369058713887,131.34490428611534,2168.2777785389394,0,976.7406693724118,24.862068965517242,419.59108010705023,535.2279656566684,568.7563237034559,0,480.4624104591032,0,10,0,15.621621621621623,3476.516836020737,12.663212435233161,2151.163651007613,8,59.53815992157962,0,2.756756756756757,0,0,51.724137931034484,56.36432391776701,11,612.0013535797524,306.6552302532256,0,155.75490719355665,0,147.66167203472904,377.0283379407233,0,0,11,0,0,245,122.38744098493417,0,0,85.81151099285815,112.72351130134415,8.766839378238343,0,1952.8563686239872,45926.34661751355,2438.0266825024905,43488.31993501106,20613.11460502861,28067.35652539325,4119.371746880571,17714.79380589236,18314.90413855122,36029.697944443586,0.5115420133115545,0.05308557858535984,0.44571998419116204,0.6069040000259884,0.08907369628892522,0.9109263037110746,0.008935944918155117,0.02282240968240177,0.02225067155605743,1.400097439391192e-4,0.05308557858535984,0.5083279956105128,0.2647927119877605,0.4086888506176543,0.011573301995466537,0.006630844828624828,290830340.897,0.09523809523809523,0.8095238095238095,0.047619047619047616,0.047619047619047616,low
Third Essex,23695.618138183654,46721.658307439684,28378.160631552357,1254.0584615384616,3,414.69300492610836,0,314.6923076923077,2003.885615763547,14353.168285966907,18079.76316534041,32797.420012631046,41.795781250000005,96987.853125,124008.23217247098,0,77.4794520547945,0,1094.703733548214,394.9399677679291,29.246575342465754,0,0,0,0,0,222.11764705882354,43.698630136986296,0,0,138.82191780821918,0,0,16,0,12.109589041095889,0,50.630136986301366,0,0,526.4842248806793,0,301.80123556271826,6,825.5523771152297,1072.8458129300193,326.9935845781938,0,342.0639062790554,0,14.465753424657533,0,0,2735.50543399657,0,1720.0944234385006,0,12.74811463046757,0,34,0,0,0,74.74738114423852,0,271.7335068906382,159.87548296452405,17,233.32876712328766,42,6.264705882352941,82.95890410958904,0,27,12.109589041095889,0,0,257.188247691068,94.83257918552036,0,0,0,19,159,0,10245.160065290605,44362.08455753218,5921.6655199487595,38440.41903758342,10229.170263988884,19388.463273967413,18343.49767588733,15805.181522345501,16916.540031818837,32721.721554164338,0.5071656057723983,0.13348483460620716,0.21893851020181043,0.4149780632011537,0.39261229888679744,0.6073877011132026,0.02684105202958459,0.008875819479636815,0.307205882794648,6.421004965746897e-5,0.13348483460620716,0.516981968806771,0.3022473985581292,0.16147028420525475,0.022962494307681405,0.0034218709000546415,58779269.8745,0,0.5555555555555556,0.2222222222222222,0.2222222222222222,low
Fourth Essex,22400.51174252859,42493.83598058787,9750.603695558466,1101.7496865613166,0,577.2213366130525,0,232.1497105045492,566.4512657318934,30265.660285618596,14882.043000140444,27906.702474015165,37.831614349775776,77458.37176470588,87316.0023923445,0,0,0,384.11065664373035,595.28520027760635,44.55357058795839,0,0,0,0,0,207.54046649389116,1.9607843137254901,0,0,44.947333366412586,0,0,6.675675675675675,0,10.02061855670103,0,0,0,3.864864864864865,126.51976473666963,0,62.250626915575374,2.8767123287671232,310.05104101478753,315.9194313047281,227.70468904537648,0,82.81743508214096,0.04054054054054054,0.20270270270270271,0,0,847.1707933912737,0,865.7250169240572,0,15.52941176470588,0,0,0,0,0.32432432432432434,69.73016881285487,0,88.43385528961677,217.07292062013022,0,46.06916300568327,0,36.523038639284636,18.138936447759978,0,0,0,0,0,410.1140624387825,0.9166666666666666,0,0,7.617634342483258,0,339.1757134609236,0,23969.70222915796,42584.18264213869,6661.784972742723,35922.397669395956,4529.553226389276,11181.941624745363,32743.232285029408,12183.799065696354,12907.205649927459,25091.004715623814,0.5271473197374236,0.15643801429103,0.10659318279617015,0.2631426739128358,0.7705407508982537,0.2294592491017464,0.0259272824196107,0.013583648623220083,0.7122364829441292,0,0.15643801429103,0.5144156559777108,0.1423996751804386,0.047106115425249874,0.007434476648543735,0.005108339024024425,11719436.183,0,0.17391304347826086,0.17391304347826086,0.6521739130434783,high
Fifth Essex,22808.111904400725,44294.464770547405,39818.42918848924,434.6258547367243,6,580.8495522471183,0,264.7690476190476,1279.0950854022951,1910.6960420529758,19386.300269056097,34176.728965940965,52.904015544041435,114600.0411686587,146757.80880330125,10,3.0302197802197806,0,834.7626582622064,145.04300164608483,25.61785714285714,0,0,14.3,0,8.089285714285714,599.9575696480939,107.22903418106085,3.836734693877551,0,269.1562398377396,0,31,0,0,0,2.8671428571428574,50.355880387571,8.492416829745597,104.83682172869148,2212.291777309893,0,303.6198905888632,155.6861832019811,308.9959577140889,459.1427394295049,720.976824148778,0,164.64675874659918,0,0,0,62.67106842737094,2307.018367638021,0,3433.372820431614,8.26027397260274,0.17857142857142855,0,0,0,0,28,70.51256962215867,0,340.89811436060154,1009.6015353032006,9.6875,117.65706560043373,203.58911184921678,212.5639537321778,486.44255842421524,0,11.510204081632653,0,0,0,225.9923076923077,95.88549334006692,8,14.387755102040815,15.741935483870968,14.387755102040815,115.95294117647059,0,2012.4696324639654,43828.58142728344,3545.808809657341,40282.7726176261,16762.065534244095,25027.761894545947,4476.035582058161,16568.05002816274,18619.35658998968,35187.40661815242,0.5149201378219713,0.08090174708346967,0.3784234807006777,0.5650313650744819,0.10105180422079281,0.898948195779207,0.009812193396808326,0.013113366540402153,0.04313622598107224,1.3545710578242643e-4,0.08090174708346967,0.5291483055868164,0.3572220670246902,0.3563934977764237,0.010365691104022582,0.022792950327610962,146080473.673,0.16666666666666666,0.5555555555555556,0.05555555555555555,0.2222222222222222,low
