city_town,ward,precinct,State_Rep,State_Senate,Gov_Council,US_House,Biden_20,Trump_20,Clinton_16,Trump_16,Harris_24,Trump_24
Fairhaven,-,2,Tenth Bristol,Second Bristol and Plymouth,First,9,897.5699388709097,676.3725278676735,731.4261057173678,589.8597626752967,831,707
Fairhaven,-,3,Tenth Bristol,Second Bristol and Plymouth,First,9,655.4300611290903,649.6274721323265,593.5738942826322,546.1402373247033,612,740
Fairhaven,-,4,Tenth Bristol,Second Bristol and Plymouth,First,9,905.077848549186,731.0767869780609,730.0247699929229,693.2271762208068,816,823
Fairhaven,-,5,Tenth Bristol,Second Bristol and Plymouth,First,9,874,839,711,759,836,820
Fairhaven,-,6,Tenth Bristol,Second Bristol and Plymouth,First,9,791,796,691,648,752,890
Fall River,1,A,Eighth Bristol,First Bristol and Plymouth,First,4,765,763,816,640,719,904
Fall River,1,B,Seventh Bristol,First Bristol and Plymouth,First,4,594.9456521739131,513.6364130434782,595.9372282608696,430.3440217391304,492,605
Fall River,1,C,Seventh Bristol,First Bristol and Plymouth,First,4,637,613,622,481,513,684
Fall River,2,A,Seventh Bristol,First Bristol and Plymouth,First,4,523.054347826087,392.3635869565217,515.0627717391304,320.6559782608696,400,461
Fall River,2,B,Seventh Bristol,First Bristol and Plymouth,First,4,442,395,491,276,360,439
Fall River,2,C,Seventh Bristol,First Bristol and Plymouth,First,4,522,455,567,372,437,510
Fall River,3,A,Seventh Bristol,First Bristol and Plymouth,First,4,381.7301544296938,550.3876998103495,685.8553237604985,465.33134651855863,534,582
Fall River,3,B,Seventh Bristol,First Bristol and Plymouth,First,4,644.2698455703062,515.6123001896505,651.1446762395015,402.66865348144137,485,585
Fall River,3,C,Seventh Bristol,First Bristol and Plymouth,First,4,713,619,641,456,642,715
Fall River,4,A,Seventh Bristol,First Bristol and Plymouth,First,4,535,348,551,267,403,368
Fall River,4,B,Seventh Bristol,First Bristol and Plymouth,First,4,522,319,561,215,365,336
Fall River,4,C,Seventh Bristol,First Bristol and Plymouth,First,4,561.3640250254358,312.67484436485205,678.0412797075298,228.72543588828896,488,354
Fall River,5,A,Seventh Bristol,First Bristol and Plymouth,First,4,396,285,438,180,312,334
Fall River,5,B,Sixth Bristol,First Bristol and Plymouth,First,4,342.9364853318143,195.8217032184563,382.6972372543435,137.17459413272573,297,253
Fall River,5,C,Sixth Bristol,First Bristol and Plymouth,First,4,482,341,541,244,373,401
Fall River,6,A,Eighth Bristol,First Bristol and Plymouth,First,4,722.0783303272352,718.5119814480804,754.4300438031435,538.7861375934037,589,732
Fall River,6,B,Eighth Bristol,First Bristol and Plymouth,First,4,493.9216696727647,366.4880185519196,538.5699561968564,290.21386240659626,560,522
Fall River,6,C,Sixth Bristol,First Bristol and Plymouth,First,4,652,502,625,439,512,572
Fall River,7,A,Sixth Bristol,First Bristol and Plymouth,First,4,766.9468132701614,558.7780809474201,752.6834093258352,477.45013764155277,678,583
Fall River,7,B,Sixth Bristol,First Bristol and Plymouth,First,4,576.4608275112306,353.62788552326765,516.5763923351789,304.2915799563096,467,387
Fall River,7,C,Sixth Bristol,First Bristol and Plymouth,First,4,709.0037238613578,426.539673446004,628.4351188771126,307.1085648811229,525,472
Fall River,8,A,Sixth Bristol,First Bristol and Plymouth,First,4,657.993125,459.5203125,621.1990625,351.5471875,473,540
Fall River,8,B,Sixth Bristol,First Bristol and Plymouth,First,4,943.844640670748,672.9712237157306,909.0276011445304,586.2239266702156,781,691
Fall River,8,C,Sixth Bristol,First Bristol and Plymouth,First,4,888.450359329252,730.0662762842693,845.3398988554698,619.4785733297844,774,792
Fall River,9,A,Sixth Bristol,First Bristol and Plymouth,First,4,1102.492561983471,873.996694214876,938.7371900826446,755.9404958677686,974,992
Fall River,9,B,Sixth Bristol,First Bristol and Plymouth,First,4,850.668622520257,625.234143615535,751.7138865604918,548.6943280245879,735,712
Fall River,9,C,Sixth Bristol,First Bristol and Plymouth,First,4,947.838815496272,598.769162169589,768.5489233568636,473.3651761076435,838,704
Falmouth,-,1,"Barnstable, Dukes and Nantucket",Plymouth and Barnstable,First,9,2096,522,1793,513,2002,481
Falmouth,-,2,"Barnstable, Dukes and Nantucket",Plymouth and Barnstable,First,9,1648,684,1386,707,1570,737
Falmouth,-,3,Third Barnstable,Plymouth and Barnstable,First,9,1460,824,1150,810,1438,898
Falmouth,-,4,Third Barnstable,Plymouth and Barnstable,First,9,1483,961,1219,859,1465,1001
Falmouth,-,5,Third Barnstable,Plymouth and Barnstable,First,9,1752,852,1349,886,1706,930
Falmouth,-,6,"Barnstable, Dukes and Nantucket",Plymouth and Barnstable,First,9,1653,808,1333,771,1642,903
Falmouth,-,7,Third Barnstable,Plymouth and Barnstable,First,9,1368,922,1094,913,1352,978
Falmouth,-,8,Third Barnstable,Plymouth and Barnstable,First,9,1346,930,1070,907,1377,977
Falmouth,-,9,Third Barnstable,Plymouth and Barnstable,First,9,1328,816,1073,799,1192,881
Fitchburg,1,A,Third Worcester,Worcester and Middlesex,Seventh,3,761.5528974942965,414.83674426691834,666.5970692593711,344.34839911266687,598,455
Fitchburg,1,B,Third Worcester,Worcester and Middlesex,Seventh,3,863.0579954036253,456.5024351499957,696.6606341736806,450.7588418860391,725,514
Fitchburg,2,A,Third Worcester,Worcester and Middlesex,Seventh,3,706.9929963529706,369.3412506673356,617.0425702230027,299.69937801105044,536,453
Fitchburg,2,B,Third Worcester,Worcester and Middlesex,Seventh,3,818.1138657159948,592.3048728958827,697.524004489641,563.6230846326278,733,588
Fitchburg,3,A,Third Worcester,Worcester and Middlesex,Seventh,3,1147,855,961,832,1069,938
Fitchburg,3,B,Third Worcester,Worcester and Middlesex,Seventh,3,870.842,575.37775,706.187,496.70925,761,680
Fitchburg,4,A,Third Worcester,Worcester and Middlesex,Seventh,3,574.611374407583,348.1299135768051,641.6091441315863,347.86283802620574,522,333
Fitchburg,4,B,Third Worcester,Worcester and Middlesex,Seventh,3,714.9513526484361,333.95444995120437,645.4166103380204,265.81347544220904,631,348
Fitchburg,5,A,Third Worcester,Worcester and Middlesex,Seventh,3,1072.63326875173,856.360918903958,823.3866592859121,816.5978411292555,1040,882
Fitchburg,5,B,Third Worcester,Worcester and Middlesex,Seventh,3,604.9569975697345,311.5443135945226,635.8652153835543,257.55957387915095,466,354
Fitchburg,6,A,Third Worcester,Worcester and Middlesex,Seventh,3,1044,725,854,626,939,780
Fitchburg,6,B,Third Worcester,Worcester and Middlesex,Seventh,3,718.2872516556291,347.6473509933775,644.7110927152318,286.02731788079467,593,396
Florida,-,1,First Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,209,203,191,170,184,218
Foxborough,-,1,First Bristol,Bristol and Norfolk,Second,4,1160.556445156125,706.0928742994396,958.6789431545236,740.5364291433146,1053,797
Foxborough,-,2,First Bristol,Bristol and Norfolk,Second,4,1561.4374339563465,1006.0762152185404,1235.2881570750096,925.5247797319722,1356,1113
Foxborough,-,3,First Bristol,Bristol and Norfolk,Second,4,1256.0061208875286,870.8309104820199,975.0328997704668,815.938791124713,1091,909
Foxborough,-,4,First Bristol,Bristol and Norfolk,Second,4,1410,918,1031,881,1274,1000
Foxborough,-,5,First Bristol,Bristol and Norfolk,Second,4,1352,856,932,798,1212,922
Framingham,-,1,Sixth Middlesex,Middlesex and Norfolk,Second,5,403.23938868241464,133.673430773804,413.83831335609705,89.66343796151976,267,154
Framingham,-,10,Sixth Middlesex,Middlesex and Norfolk,Second,5,883.2275264158483,289.1631150276266,770.5335911654521,281.3997566741701,505,180
Framingham,-,11,Sixth Middlesex,Middlesex and Norfolk,Second,5,720.0462144168039,225.5105380292264,657.3865135513904,208.6480772053237,655,269
Framingham,-,12,Sixth Middlesex,Middlesex and Norfolk,Second,5,712.550114074741,229.45946938092783,653.2208626248934,202.4213222936909,561,180
Framingham,-,13,Sixth Middlesex,Middlesex and Norfolk,Second,5,538.425665820323,152.98703473610286,506.5216627950948,115.609326886716,372,130
Framingham,-,14,Sixth Middlesex,Middlesex and Norfolk,Second,5,578.3643630642991,169.04694034536493,548.2699603270826,133.50676949724635,458,230
Framingham,-,15,Sixth Middlesex,Middlesex and Norfolk,Second,5,823.6628574001821,267.0296320017739,739.999548339312,228.57517198028563,534,216
Framingham,-,16,Sixth Middlesex,Middlesex and Norfolk,Second,5,858.8732756309092,292.64001237277614,763.190888103273,252.53248741990996,773,415
Framingham,-,17,Seventh Middlesex,Middlesex and Norfolk,Second,5,1000.2402092440082,296.51846221555274,882.6175829465748,264.47217501938167,1013,346
Framingham,-,18,Seventh Middlesex,Middlesex and Norfolk,Second,5,1087.6151563399549,401.1146721088951,932.037237047336,404.0590710382132,1113,453
Framingham,-,19,Seventh Middlesex,Middlesex and Norfolk,Second,5,1156.793157789344,398.4901570371486,966.3993250113684,388.5921213214027,1102,416
Framingham,-,2,Sixth Middlesex,Middlesex and Norfolk,Second,5,430.7828477185266,99.52831225948324,480.92688290269376,44.06597031335899,268,149
Framingham,-,20,Seventh Middlesex,Middlesex and Norfolk,Second,5,1010.6629509891804,315.2341084209021,830.7071221001265,300.2171664304721,1097,391
Framingham,-,21A,Nineteenth Worcester,Middlesex and Norfolk,Second,5,859.6444986980454,262.26332520580024,698.2644841236572,265.5585443411103,787,288
Framingham,-,21B,Fourth Middlesex,Middlesex and Norfolk,Second,5,432.6756257780144,132.0021805803485,351.4499576096138,133.6607278095872,523,167
Framingham,-,21C,Seventh Middlesex,Middlesex and Norfolk,Second,5,37.353291434073185,11.395871704778283,30.34100353464292,11.539055638237745,24,15
Framingham,-,22,Fourth Middlesex,Middlesex and Norfolk,Second,5,1166.0418994413408,434.42051802945656,1008.6620111731844,410.3583037074657,1179,403
Framingham,-,23,Fourth Middlesex,Middlesex and Norfolk,Second,5,1171.8124739431337,410.18475495987377,961.4174720968184,389.2189822851208,1001,450
Framingham,-,24,Seventh Middlesex,Middlesex and Norfolk,Second,5,1175.0773462530285,389.00546277587387,925.654672412061,370.4420801750411,1050,377
Framingham,-,25,Seventh Middlesex,Middlesex and Norfolk,Second,5,1165.7351993348905,419.5620915882881,967.9760334364556,398.4331485807039,1040,432
Framingham,-,26,Seventh Middlesex,Middlesex and Norfolk,Second,5,1102.1985755607436,378.0511549590615,937.0289986728234,358.5292399817135,936,382
Framingham,-,27,Seventh Middlesex,Middlesex and Norfolk,Second,5,1069.737297804173,340.33676308063275,905.310365152547,321.0592795186372,935,352
Framingham,-,3,Sixth Middlesex,Middlesex and Norfolk,Second,5,469.8358799395728,148.42256533845426,465.8843009646055,107.3497608392719,284,152
Framingham,-,4,Sixth Middlesex,Middlesex and Norfolk,Second,5,520.3819510179051,179.12130867785675,485.5537149866013,152.12511498926767,363,207
Framingham,-,5,Sixth Middlesex,Middlesex and Norfolk,Second,5,571.3507792606024,184.6276649734914,519.7818070313438,140.2443827464992,478,249
Framingham,-,6,Sixth Middlesex,Middlesex and Norfolk,Second,5,842.1633514757917,272.86217014659763,730.8232293400913,245.99313187054491,970,406
Framingham,-,7,Sixth Middlesex,Middlesex and Norfolk,Second,5,1010.9823066841416,315.3969379244609,849.0135992957094,310.42699604167495,1070,339
Framingham,-,8,Sixth Middlesex,Middlesex and Norfolk,Second,5,798.0288569556262,227.2146261340233,681.1654404464037,216.9807783413615,573,210
Framingham,-,9A,Seventh Middlesex,Middlesex and Norfolk,Second,5,940.7280912426334,309.2031602125571,786.029949839144,291.37187902811326,714,299
Framingham,-,9B,Sixth Middlesex,Middlesex and Norfolk,Second,5,83.76884758974954,27.53355899886065,69.99346961360271,25.945740063958244,36,15
Franklin,-,1,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1304.3844025105889,778.524981012753,1043.2249324935676,777.7803480156252,1288,832
Franklin,-,2,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1259.169217121313,736.5859392326458,905.7041472610337,678.0758483033933,1035,772
Franklin,-,3,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1323.6072389337246,844.700415749572,1028.0533137686475,769.899730985571,1231,929
Franklin,-,4,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1538.8088376561,984.4668587896252,1145.7636887608069,916.7963496637848,1341,998
Franklin,-,5,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1449.393053813244,784.1546079584633,1043.162653472906,734.9245483410734,1339,845
Franklin,-,6,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1309.6421933529805,664.2389608306693,1047.7196198266304,674.7776143087807,1331,838
Franklin,-,7,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1541.787249410197,821.2798821961426,1225.0260294776251,831.1108067163937,1501,886
Franklin,-,8,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1399.258471432105,994.3586445708632,1088.52139500371,914.3203067029434,1344,1054
Franklin,-,9,Tenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1351.0674964216678,738.2578121039686,1001.3870837301832,699.6957042383369,1099,671
Freetown,-,1,Sixth Bristol,First Bristol and Plymouth,First,4,841,943,665,910,768,1018
Freetown,-,2,Eighth Bristol,First Bristol and Plymouth,First,4,825,992,707,875,739,1101
Freetown,-,3,Eighth Bristol,First Bristol and Plymouth,First,4,817,971,663,864,729,1065
Gardner,1,A,Second Worcester,Worcester & Hampshire,Seventh,3,666.3029759624267,439.984392733939,546.6794243715862,400.12727924232814,624,450
Gardner,1,B,Second Worcester,Worcester & Hampshire,Seventh,3,313.3253234750462,302.70794824399263,235.77449168207025,266.09426987061,316,329
Gardner,2,A,Second Worcester,Worcester & Hampshire,Seventh,3,536.040354958215,399.44388730938226,449.9183423795985,358.1468596536573,534,470
Gardner,2,B,Second Worcester,Worcester & Hampshire,Seventh,3,585.1837270341208,526.6653543307087,423.0590551181103,466.2283464566929,539,580
Gardner,3,A,Second Worcester,Worcester & Hampshire,Seventh,3,481.7859636697648,369.9551419215529,404.46598149772507,330.1946569033484,413,433
Gardner,3,B,Second Worcester,Worcester & Hampshire,Seventh,3,606,416,529,392,562,455
Gardner,4,A,Second Worcester,Worcester & Hampshire,Seventh,3,528.131700562527,313.2276590220684,440.4260839463436,268.9384508870619,480,387
Gardner,4,B,Second Worcester,Worcester & Hampshire,Seventh,3,409.2299543378996,328.0156164383561,331.6766210045662,257.2701369863014,379,348
Gardner,5,A,Second Worcester,Worcester & Hampshire,Seventh,3,496.8522837508458,366.0058489781611,399.26961547554026,332.67329686723025,391,389
Gardner,5,B,Second Worcester,Worcester & Hampshire,Seventh,3,590.1477162491542,476.99415102183895,435.73038452445974,470.32670313276975,597,497
Georgetown,-,1,Second Essex,First Essex and Middlesex,Fifth,6,1030.1647220315715,887.8146877144818,808.2110501029513,794.1633493479753,947,901
Georgetown,-,2,Second Essex,First Essex and Middlesex,Fifth,6,983,760,727,725,928,810
Georgetown,-,3,Second Essex,First Essex and Middlesex,Fifth,6,1037.8352779684285,740.1853122855182,811.7889498970487,708.8366506520247,980,824
Gill,-,1,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,679,279,579,259,691,288
Gloucester,1,1,Fifth Essex,First Essex and Middlesex,Fifth,6,1562.259941089838,605.3372606774668,1281.5913107511046,591.1656848306333,1437,646
Gloucester,1,2,Fifth Essex,First Essex and Middlesex,Fifth,6,1203.3538455012856,547.6636836095964,936.3444777285932,551.4207174356557,1088,602
Gloucester,2,1,Fifth Essex,First Essex and Middlesex,Fifth,6,893.5933209027951,430.6043897351756,731.6289605907234,394.94628311454994,887,522
Gloucester,2,2,Fifth Essex,First Essex and Middlesex,Fifth,6,894.8405904192978,410.1681008899836,774.7459498365016,347.7382652650703,779,411
Gloucester,3,1,Fifth Essex,First Essex and Middlesex,Fifth,6,948.1444136134754,471.0228928674442,767.7107223783544,451.38324860604587,826,511
Gloucester,3,2,Fifth Essex,First Essex and Middlesex,Fifth,6,1007.8078884733084,519.2036722203333,841.9785787147229,508.3458007480449,897,628
Gloucester,4,1,Fifth Essex,First Essex and Middlesex,Fifth,6,1156,649,976,605,1060,722
Gloucester,4,2,Fifth Essex,First Essex and Middlesex,Fifth,6,1645,513,1301,521,1569,551
Gloucester,5,1,Fifth Essex,First Essex and Middlesex,Fifth,6,1488.1260291323622,705.8321722609246,1165.7447751741608,685.7542748575047,1292,765
Gloucester,5,2,Fifth Essex,First Essex and Middlesex,Fifth,6,1337.137428752375,742.2039265357822,1029.9176694110197,697.3400886637113,1303,817
Goshen,-,1,First Hampshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,2,418,231,364,213,391,257
Gosnold,-,1,"Barnstable, Dukes and Nantucket",Cape and Islands,First,9,56,22,36,27,51,15
Grafton,-,1,Ninth Worcester,Second Worcester,Seventh,2,1340,791,1061,806,1221,907
Grafton,-,2,Ninth Worcester,Second Worcester,Seventh,2,1493.1875468867215,825.384096024006,1106.0655163790948,781.783695923981,1402,839
Grafton,-,3,Ninth Worcester,Second Worcester,Seventh,2,1412.7332834937984,799.325673686208,1024.6386689310666,728.4239865549391,1327,833
Grafton,-,4,Ninth Worcester,Second Worcester,Seventh,2,1305.9247723862784,781.9797065743709,936.5959629111824,721.7224064538862,1146,792
Grafton,-,5,Ninth Worcester,Second Worcester,Seventh,2,1587.1543972332015,813.310523715415,1243.699851778656,845.0699110671936,1555,845
Granby,-,1,Third Hampshire,"Hampden, Hampshire & Worcester",Eighth,1,1126.3527740461209,840.6226292629065,930.3922525186848,791.8591637997681,1029,886
Granby,-,2,Second Hampshire,"Hampden, Hampshire & Worcester",Eighth,1,909.1495095087298,951.4820286904228,705.743092168984,886.000356787919,878,1013
Granby,-,2A,Third Hampshire,"Hampden, Hampshire & Worcester",Eighth,1,22.988539727792617,24.058949807551397,17.845253109918893,22.403195720650537,23,22
Granville,-,1,Third Hampden,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,402,565,335,548,357,594
Great Barrington,-,A,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,873.6421725239617,166.96272630457935,729.9765708200214,150.46059637912674,840,170
Great Barrington,-,B,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,872.718901453958,204.5191168551427,746.465266558966,188.4857296715132,765,230
Great Barrington,-,C,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,701.5177628556829,92.55800605944869,567.3449154481532,90.13660340547209,602,107
Great Barrington,-,D,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,920.1211631663974,189.96015078082928,836.2132471728595,150.917070543888,891,198
Greenfield,-,1,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,736.6921284145548,324.6426506338659,556.3700527011989,283.8885871276888,690,397
Greenfield,-,2,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,921.9470468431772,338.4765784114053,760.4959266802445,350.979633401222,917,371
Greenfield,-,3,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,810.4020618556701,296.8323621694307,645.8350515463917,257.76423128641864,799,343
Greenfield,-,4,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,870,296,736,257,829,276
Greenfield,-,5,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,878.6714285714286,202.97142857142856,749.5428571428572,181.6,893,218
